,purchase_date,item_name,item_price,customer_name,purchase_month
2491,2019-05-08 10:38:00,상품V,2200.0,김정현,201905
1369,2019-02-22 20:53:00,상품V,2200.0,김호준,201902
251,2019-01-17 07:15:00,상품V,2200.0,김준수,201901
1632,2019-02-10 15:29:00,상품V,2200.0,김동하,201902
167,2019-01-16 01:34:00,상품W,2300.0,정우석,201901
935,2019-07-07 23:16:00,상품W,2300.0,김시현,201907
2294,2019-02-05 17:21:00,상품W,2300.0,김시호,201902
1491,2019-05-05 15:26:00,상품W,2300.0,김지원,201905
1801,2019-06-27 07:05:00,상품W,2300.0,김하람,201906
50,2019-04-28 15:43:00,상품W,2300.0,김선우,201904
2300,2019-01-29 12:58:00,상품W,2300.0,김예준,201901
1482,2019-03-12 19:35:00,상품W,2300.0,김서윤,201903
2025,2019-03-16 20:22:00,상품W,2300.0,김재민,201903
2006,2019-03-05 21:18:00,상품W,2300.0,김승현,201903
2791,2019-07-24 08:01:00,상품W,2300.0,김하율,201907
2333,2019-02-24 10:52:00,상품W,2300.0,김시호,201902
1973,2019-05-20 18:38:00,상품W,2300.0,김시율,201905
179,2019-05-12 09:03:00,상품W,2300.0,김민기,201905
102,2019-06-12 00:29:00,상품W,2300.0,김은혁,201906
1076,2019-06-02 12:29:00,상품W,2300.0,김윤호,201906
1467,2019-05-16 08:27:00,상품W,2300.0,김시훈,201905
2318,2019-01-28 11:42:00,상품W,2300.0,김도율,201901
1716,2019-07-27 04:09:00,상품W,2300.0,정준기,201907
2792,2019-02-02 10:14:00,상품W,2300.0,김준형,201902
2001,2019-07-29 05:01:00,상품W,2300.0,김호준,201907
2314,2019-06-12 00:42:00,상품W,2300.0,김지오,201906
2003,2019-02-25 14:57:00,상품W,2300.0,정준기,201902
2011,2019-03-28 06:22:00,상품W,2300.0,김연준,201903
1473,2019-01-27 16:30:00,상품W,2300.0,김민혁,201901
172,2019-01-29 11:36:00,상품W,2300.0,김서윤,201901
271,2019-05-30 13:55:00,상품W,2300.0,김승찬,201905
997,2019-05-12 03:30:00,상품W,2300.0,김수호,201905
2018,2019-01-11 19:25:00,상품W,2300.0,김지혁,201901
2315,2019-03-02 17:31:00,상품W,2300.0,김세현,201903
909,2019-05-07 03:19:00,상품W,2300.0,김현수,201905
2862,2019-04-09 15:05:00,상품W,2300.0,김윤서,201904
2539,2019-05-19 06:05:00,상품W,2300.0,김민혁,201905
2926,2019-01-10 23:44:00,상품W,2300.0,김동하,201901
662,2019-03-01 23:59:00,상품W,2300.0,김시우,201903
2140,2019-04-04 10:04:00,상품W,2300.0,김민혁,201904
653,2019-04-19 03:19:00,상품W,2300.0,김지후,201904
2933,2019-07-30 05:09:00,상품W,2300.0,김승원,201907
1584,2019-02-03 14:24:00,상품W,2300.0,김지혁,201902
644,2019-02-24 07:46:00,상품W,2300.0,김시훈,201902
2152,2019-07-05 03:35:00,상품W,2300.0,김주환,201907
2164,2019-06-05 21:02:00,상품W,2300.0,김유준,201906
145,2019-07-06 21:50:00,상품W,2300.0,김승윤,201907
2495,2019-07-22 23:10:00,상품W,2300.0,김준혁,201907
2202,2019-02-14 09:02:00,상품W,2300.0,김예성,201902
522,2019-07-25 19:48:00,상품W,2300.0,김우영,201907
517,2019-02-13 16:59:00,상품W,2300.0,김대현,201902
2475,2019-07-27 14:16:00,상품W,2300.0,김동우,201907
509,2019-05-29 17:22:00,상품W,2300.0,김재영,201905
2205,2019-04-25 23:46:00,상품W,2300.0,김수호,201904
248,2019-03-20 21:00:00,상품W,2300.0,김시율,201903
2991,2019-02-18 14:36:00,상품W,2300.0,김우빈,201902
502,2019-06-07 13:20:00,상품W,2300.0,김은우,201906
2221,2019-05-09 02:52:00,상품W,2300.0,김준영,201905
1506,2019-02-26 05:37:00,상품W,2300.0,김시우,201902
2131,2019-03-01 19:49:00,상품W,2300.0,김주원,201903
434,2019-05-31 22:42:00,상품W,2300.0,김대현,201905
880,2019-05-18 13:09:00,상품W,2300.0,김서진,201905
1511,2019-03-03 10:02:00,상품W,2300.0,김우현,201903
39,2019-02-04 18:23:00,상품W,2300.0,김시윤,201902
413,2019-06-12 11:55:00,상품W,2300.0,김준후,201906
813,2019-02-01 07:57:00,상품W,2300.0,김도윤,201902
1120,2019-03-20 04:25:00,상품W,2300.0,김가온,201903
2269,2019-02-21 15:24:00,상품W,2300.0,김강현,201902
34,2019-01-18 00:54:00,상품W,2300.0,김성현,201901
788,2019-07-18 03:53:00,상품W,2300.0,김주호,201907
1572,2019-06-18 04:10:00,상품W,2300.0,김현우,201906
1660,2019-02-19 13:55:00,상품W,2300.0,김은찬,201902
2520,2019-04-26 02:22:00,상품W,2300.0,김예찬,201904
738,2019-02-20 01:15:00,상품W,2300.0,김하민,201902
2111,2019-02-14 07:26:00,상품W,2300.0,김윤서,201902
96,2019-01-14 05:59:00,상품W,2300.0,김성윤,201901
1562,2019-03-05 23:50:00,상품W,2300.0,김성윤,201903
722,2019-02-12 12:10:00,상품W,2300.0,김지완,201902
433,2019-05-23 06:45:00,상품W,2300.0,김승찬,201905
2250,2019-01-27 00:16:00,상품W,2300.0,김민재,201901
2515,2019-06-15 16:17:00,상품W,2300.0,김준혁,201906
744,2019-06-27 21:17:00,상품W,2300.0,김태준,201906
2336,2019-01-13 17:37:00,상품W,2300.0,김하람,201901
354,2019-01-26 09:39:00,상품W,2300.0,김민수,201901
1424,2019-03-05 06:11:00,상품W,2300.0,김하민,201903
2617,2019-07-15 18:08:00,상품W,2300.0,김태인,201907
70,2019-05-15 06:22:00,상품W,2300.0,김주원,201905
2670,2019-05-02 11:07:00,상품W,2300.0,김태영,201905
2599,2019-07-02 19:52:00,상품W,2300.0,김우영,201907
1929,2019-06-05 17:06:00,상품W,2300.0,김태현,201906
2581,2019-05-05 22:35:00,상품W,2300.0,김규현,201905
2642,2019-04-06 13:59:00,상품W,2300.0,김지율,201904
2368,2019-04-16 04:29:00,상품W,2300.0,김민기,201904
1423,2019-05-21 12:25:00,상품W,2300.0,김주혁,201905
1799,2019-04-20 06:38:00,상품W,2300.0,김태민,201904
1310,2019-02-28 19:41:00,상품W,2300.0,김도영,201902
342,2019-05-10 07:10:00,상품W,2300.0,김시훈,201905
1367,2019-07-14 08:53:00,상품W,2300.0,김예찬,201907
327,2019-06-23 18:25:00,상품W,2300.0,김준호,201906
2676,2019-04-17 00:14:00,상품W,2300.0,김유찬,201904
1390,2019-02-09 12:36:00,상품W,2300.0,김지완,201902
329,2019-02-08 01:06:00,상품W,2300.0,김하민,201902
333,2019-03-01 05:17:00,상품W,2300.0,김연호,201903
2691,2019-06-20 16:15:00,상품W,2300.0,김정현,201906
288,2019-05-06 19:09:00,상품W,2300.0,김다온,201905
2415,2019-07-04 04:11:00,상품W,2300.0,김승민,201907
1828,2019-05-19 14:45:00,상품W,2300.0,김재현,201905
284,2019-01-01 17:16:00,상품W,2300.0,김범준,201901
1858,2019-02-25 14:19:00,상품W,2300.0,김주영,201902
1219,2019-04-15 19:40:00,상품W,2300.0,김하준,201904
1289,2019-04-25 10:03:00,상품W,2300.0,김재현,201904
1855,2019-04-11 22:41:00,상품W,2300.0,김지환,201904
1385,2019-06-22 06:12:00,상품W,2300.0,김태인,201906
121,2019-03-30 21:07:00,상품W,2300.0,김재훈,201903
1446,2019-07-18 23:04:00,상품W,2300.0,김민찬,201907
2625,2019-02-06 09:59:00,상품W,2300.0,김경민,201902
1139,2019-03-04 20:28:00,상품W,2300.0,김성현,201903
1138,2019-03-29 21:28:00,상품W,2300.0,김우현,201903
1845,2019-04-09 10:45:00,상품W,2300.0,김규현,201904
185,2019-06-07 12:49:00,상품W,2300.0,김시호,201906
1130,2019-02-21 03:31:00,상품W,2300.0,김도영,201902
2662,2019-02-25 00:06:00,상품W,2300.0,김윤성,201902
2723,2019-06-21 17:56:00,상품W,2300.0,김이안,201906
1785,2019-05-12 18:44:00,상품W,2300.0,김현성,201905
1161,2019-06-12 18:06:00,상품W,2300.0,정도형,201906
2606,2019-03-21 21:24:00,상품X,2400.0,김승빈,201903
2274,2019-07-05 19:11:00,상품X,2400.0,김승찬,201907
2855,2019-07-20 07:22:00,상품X,2400.0,김지우,201907
2853,2019-06-30 18:30:00,상품X,2400.0,김현진,201906
254,2019-06-22 12:31:00,상품X,2400.0,김지운,201906
2640,2019-01-24 09:03:00,상품X,2400.0,김유진,201901
822,2019-03-04 00:36:00,상품X,2400.0,김준호,201903
842,2019-05-31 22:43:00,상품X,2400.0,김건희,201905
2665,2019-05-23 00:43:00,상품X,2400.0,김재혁,201905
579,2019-02-16 23:30:00,상품X,2400.0,김현서,201902
2277,2019-03-06 17:20:00,상품X,2400.0,김시훈,201903
166,2019-04-15 02:16:00,상품X,2400.0,김준우,201904
2168,2019-04-01 08:00:00,상품X,2400.0,김시환,201904
850,2019-02-26 19:32:00,상품X,2400.0,김정훈,201902
1786,2019-06-20 03:00:00,상품X,2400.0,김민석,201906
136,2019-01-02 03:24:00,상품X,2400.0,김찬우,201901
1789,2019-03-21 11:54:00,상품X,2400.0,김서율,201903
19,2019-07-03 07:04:00,상품X,2400.0,김성민,201907
2967,2019-03-18 10:01:00,상품X,2400.0,김예찬,201903
2281,2019-05-22 19:48:00,상품X,2400.0,김우준,201905
561,2019-06-29 12:32:00,상품X,2400.0,김은성,201906
2057,2019-04-11 19:09:00,상품X,2400.0,김동우,201904
1278,2019-03-14 23:23:00,상품X,2400.0,김도원,201903
1763,2019-06-02 23:23:00,상품X,2400.0,김선우,201906
2064,2019-06-23 20:45:00,상품X,2400.0,김준희,201906
2228,2019-04-11 18:06:00,상품X,2400.0,김재호,201904
1647,2019-04-03 13:45:00,상품X,2400.0,김민찬,201904
1250,2019-02-23 10:46:00,상품X,2400.0,김시우,201902
2468,2019-03-22 10:37:00,상품X,2400.0,정우석,201903
1549,2019-06-30 06:08:00,상품X,2400.0,김지민,201906
1293,2019-05-29 03:02:00,상품X,2400.0,김성우,201905
636,2019-07-29 01:13:00,상품X,2400.0,김준희,201907
2500,2019-02-27 13:39:00,상품X,2400.0,김지용,201902
2260,2019-02-16 07:17:00,상품X,2400.0,김시환,201902
1870,2019-06-17 08:02:00,상품X,2400.0,김승유,201906
759,2019-06-06 22:54:00,상품X,2400.0,김라온,201906
244,2019-02-01 20:01:00,상품X,2400.0,김재희,201902
452,2019-01-22 10:24:00,상품X,2400.0,김도하,201901
1680,2019-01-02 18:24:00,상품X,2400.0,김연호,201901
1633,2019-01-23 20:40:00,상품X,2400.0,김원준,201901
2648,2019-05-31 09:06:00,상품X,2400.0,김정민,201905
778,2019-07-11 21:56:00,상품X,2400.0,김지원,201907
786,2019-02-27 12:20:00,상품X,2400.0,김준희,201902
704,2019-05-28 11:23:00,상품X,2400.0,김태인,201905
141,2019-05-22 16:50:00,상품X,2400.0,정우석,201905
2472,2019-05-17 23:30:00,상품X,2400.0,김이안,201905
2873,2019-01-06 19:17:00,상품X,2400.0,김수혁,201901
310,2019-05-16 09:46:00,상품X,2400.0,김재훈,201905
693,2019-05-20 06:46:00,상품X,2400.0,김지율,201905
2497,2019-01-14 09:53:00,상품X,2400.0,김찬우,201901
2226,2019-05-24 11:11:00,상품X,2400.0,김도훈,201905
22,2019-07-10 20:28:00,상품X,2400.0,김동욱,201907
2339,2019-03-15 15:13:00,상품X,2400.0,김정원,201903
1610,2019-04-24 01:25:00,상품X,2400.0,김승윤,201904
213,2019-03-30 03:04:00,상품X,2400.0,김상민,201903
1433,2019-07-26 06:27:00,상품X,2400.0,김민준,201907
1026,2019-04-22 16:45:00,상품X,2400.0,김라온,201904
1020,2019-03-23 12:38:00,상품X,2400.0,김현서,201903
82,2019-02-08 15:43:00,상품X,2400.0,김서후,201902
1472,2019-07-14 07:43:00,상품X,2400.0,김민우,201907
374,2019-06-18 00:08:00,상품X,2400.0,김유준,201906
2717,2019-02-13 09:54:00,상품X,2400.0,김민석,201902
1927,2019-04-21 01:07:00,상품X,2400.0,김동건,201904
2555,2019-05-15 23:07:00,상품X,2400.0,김태영,201905
2985,2019-03-06 22:30:00,상품X,2400.0,김현진,201903
881,2019-04-05 13:51:00,상품X,2400.0,김현서,201904
1480,2019-04-22 17:18:00,상품X,2400.0,김은성,201904
2305,2019-06-07 13:19:00,상품X,2400.0,김승우,201906
309,2019-03-25 02:23:00,상품X,2400.0,정우석,201903
1003,2019-02-26 18:16:00,상품X,2400.0,김현우,201902
971,2019-01-10 00:51:00,상품X,2400.0,김한결,201901
2718,2019-07-04 03:23:00,상품X,2400.0,김윤재,201907
1945,2019-02-26 20:45:00,상품X,2400.0,김민호,201902
495,2019-07-30 09:17:00,상품X,2400.0,김가온,201907
1734,2019-02-12 03:50:00,상품X,2400.0,김승우,201902
1730,2019-04-13 06:35:00,상품X,2400.0,김동현,201904
1359,2019-05-15 08:45:00,상품X,2400.0,김유준,201905
1967,2019-04-29 08:37:00,상품X,2400.0,김민혁,201904
2750,2019-03-05 12:14:00,상품X,2400.0,김현준,201903
1031,2019-07-11 19:13:00,상품X,2400.0,김현석,201907
2729,2019-04-08 04:26:00,상품X,2400.0,김우진,201904
1807,2019-07-30 16:35:00,상품X,2400.0,김승민,201907
1063,2019-04-21 21:59:00,상품X,2400.0,김지우,201904
299,2019-04-09 19:56:00,상품X,2400.0,김우주,201904
1056,2019-01-17 08:13:00,상품X,2400.0,김정훈,201901
2578,2019-03-23 05:54:00,상품X,2400.0,김수민,201903
1164,2019-05-09 02:50:00,상품X,2400.0,김우진,201905
1725,2019-06-07 15:09:00,상품X,2400.0,김가온,201906
540,2019-03-25 23:18:00,상품X,2400.0,김준호,201903
675,2019-03-26 10:56:00,상품X,2400.0,정준기,201903
2977,2019-03-02 20:55:00,상품X,2400.0,김우준,201903
1493,2019-05-01 23:33:00,상품X,2400.0,김도원,201905
191,2019-03-24 01:13:00,상품X,2400.0,김태현,201903
45,2019-07-13 04:50:00,상품X,2400.0,김정훈,201907
1489,2019-07-12 08:44:00,상품X,2400.0,김다온,201907
1618,2019-07-02 04:19:00,상품X,2400.0,김재호,201907
929,2019-07-05 12:35:00,상품X,2400.0,정영훈,201907
930,2019-01-18 19:42:00,상품X,2400.0,김재윤,201901
133,2019-01-27 18:28:00,상품X,2400.0,김승환,201901
1898,2019-01-27 14:39:00,상품X,2400.0,김도훈,201901
2697,2019-04-21 12:41:00,상품X,2400.0,김준형,201904
2358,2019-01-03 08:14:00,상품X,2400.0,김민건,201901
913,2019-02-28 13:53:00,상품X,2400.0,김상현,201902
49,2019-06-27 02:36:00,상품X,2400.0,김세현,201906
2357,2019-02-01 08:50:00,상품X,2400.0,김은찬,201902
2819,2019-07-21 12:14:00,상품X,2400.0,김시온,201907
169,2019-05-02 23:06:00,상품X,2400.0,김규민,201905
1614,2019-03-25 23:23:00,상품X,2400.0,김민건,201903
963,2019-06-22 18:06:00,상품X,2400.0,김승빈,201906
893,2019-01-01 18:02:00,상품X,2400.0,김주안,201901
1199,2019-03-05 01:27:00,상품X,2400.0,김시우,201903
554,2019-03-27 14:37:00,상품X,2400.0,김성준,201903
489,2019-07-30 17:13:00,상품X,2400.0,김성민,201907
2031,2019-06-05 13:37:00,상품X,2400.0,김수민,201906
2051,2019-02-03 22:34:00,상품X,2400.0,김시윤,201902
1201,2019-02-26 21:35:00,상품X,2400.0,김지안,201902
1583,2019-06-28 13:25:00,상품Y,2500.0,김지우,201906
2635,2019-07-21 11:20:00,상품Y,2500.0,김수현,201907
660,2019-05-23 07:43:00,상품Y,2500.0,김민재,201905
2994,2019-02-15 02:56:00,상품Y,2500.0,김정민,201902
318,2019-05-07 01:20:00,상품Y,2500.0,김예준,201905
2652,2019-02-11 19:04:00,상품Y,2500.0,김민우,201902
2480,2019-04-10 21:25:00,상품Y,2500.0,김예찬,201904
1603,2019-05-30 15:26:00,상품Y,2500.0,김하랑,201905
2139,2019-01-30 07:44:00,상품Y,2500.0,김지운,201901
1379,2019-03-08 17:28:00,상품Y,2500.0,김성빈,201903
2975,2019-07-21 10:36:00,상품Y,2500.0,김지오,201907
1354,2019-06-05 10:28:00,상품Y,2500.0,김준형,201906
2159,2019-03-15 06:22:00,상품Y,2500.0,김태양,201903
2950,2019-03-03 13:01:00,상품Y,2500.0,김대현,201903
603,2019-07-04 23:52:00,상품Y,2500.0,김은성,201907
205,2019-04-23 11:08:00,상품Y,2500.0,김정후,201904
2955,2019-04-30 22:13:00,상품Y,2500.0,정도형,201904
2232,2019-03-09 15:19:00,상품Y,2500.0,김시우,201903
600,2019-03-31 03:57:00,상품Y,2500.0,김민건,201903
2486,2019-05-22 17:55:00,상품Y,2500.0,김한결,201905
450,2019-01-11 06:39:00,상품Y,2500.0,김민호,201901
2214,2019-05-18 06:02:00,상품Y,2500.0,김윤찬,201905
639,2019-05-03 22:42:00,상품Y,2500.0,김예준,201905
2469,2019-04-11 20:08:00,상품Y,2500.0,정영훈,201904
2473,2019-04-22 09:20:00,상품Y,2500.0,김민건,201904
112,2019-04-03 00:16:00,상품Y,2500.0,김승원,201904
91,2019-05-05 18:09:00,상품Y,2500.0,김도경,201905
2487,2019-03-07 08:59:00,상품Y,2500.0,김재현,201903
1813,2019-03-28 08:28:00,상품Y,2500.0,김준형,201903
2089,2019-01-18 20:41:00,상품Y,2500.0,김태민,201901
1638,2019-05-06 06:50:00,상품Y,2500.0,김민서,201905
964,2019-04-29 08:13:00,상품Y,2500.0,김진우,201904
1692,2019-03-05 11:59:00,상품Y,2500.0,김우빈,201903
926,2019-04-25 09:33:00,상품Y,2500.0,김시호,201904
2365,2019-03-22 14:22:00,상품Y,2500.0,김민준,201903
2441,2019-01-19 05:22:00,상품Y,2500.0,정영훈,201901
1508,2019-07-01 00:14:00,상품Y,2500.0,김주영,201907
238,2019-04-22 21:02:00,상품Y,2500.0,김준서,201904
2444,2019-02-25 01:27:00,상품Y,2500.0,김도영,201902
869,2019-03-24 08:04:00,상품Y,2500.0,김호준,201903
408,2019-06-01 18:57:00,상품Y,2500.0,김서준,201906
2839,2019-02-21 10:34:00,상품Y,2500.0,김예찬,201902
1222,2019-07-07 09:07:00,상품Y,2500.0,김주원,201907
853,2019-04-13 09:28:00,상품Y,2500.0,김수현,201904
69,2019-07-14 10:48:00,상품Y,2500.0,김태훈,201907
884,2019-05-10 22:53:00,상품Y,2500.0,김승훈,201905
2279,2019-02-28 07:57:00,상품Y,2500.0,김경민,201902
1414,2019-03-08 03:18:00,상품Y,2500.0,정우석,201903
189,2019-02-13 01:32:00,상품Y,2500.0,김세현,201902
2740,2019-02-25 10:02:00,상품Y,2500.0,김지완,201902
2741,2019-03-14 12:23:00,상품Y,2500.0,김연호,201903
2422,2019-04-13 19:40:00,상품Y,2500.0,김수민,201904
2735,2019-07-23 06:54:00,상품Y,2500.0,김수호,201907
2728,2019-03-05 21:50:00,상품Y,2500.0,김태영,201903
62,2019-01-17 04:24:00,상품Y,2500.0,김지운,201901
972,2019-04-02 16:22:00,상품Y,2500.0,김승빈,201904
1434,2019-03-27 00:27:00,상품Y,2500.0,김은호,201903
1029,2019-04-30 07:35:00,상품Y,2500.0,정우석,201904
2009,2019-03-18 02:24:00,상품Y,2500.0,김시온,201903
1431,2019-07-23 20:51:00,상품Y,2500.0,김준영,201907
1737,2019-02-08 10:03:00,상품Y,2500.0,김우주,201902
2787,2019-04-29 18:03:00,상품Y,2500.0,정도형,201904
1907,2019-04-08 08:09:00,상품Y,2500.0,김우찬,201904
1718,2019-07-14 20:50:00,상품Y,2500.0,김상현,201907
679,2019-01-09 07:26:00,상품Y,2500.0,김승빈,201901
416,2019-01-22 07:01:00,상품Y,2500.0,김성현,201901
2061,2019-05-10 18:25:00,상품Y,2500.0,김승준,201905
735,2019-06-19 01:01:00,상품Y,2500.0,김연호,201906
1386,2019-06-11 09:07:00,상품Y,2500.0,김승유,201906
97,2019-04-18 07:01:00,상품Y,2500.0,김윤성,201904
2898,2019-06-11 13:02:00,상품Y,2500.0,김민수,201906
1258,2019-05-30 14:02:00,상품Y,2500.0,김선우,201905
2377,2019-01-16 16:51:00,상품Y,2500.0,김주영,201901
214,2019-06-02 01:01:00,상품Y,2500.0,김재윤,201906
707,2019-02-08 19:17:00,상품Y,2500.0,김대현,201902
2123,2019-06-19 14:40:00,상품Y,2500.0,김현진,201906
2909,2019-04-27 21:33:00,상품Y,2500.0,김상민,201904
2910,2019-05-16 07:16:00,상품Y,2500.0,김하랑,201905
702,2019-06-20 19:09:00,상품Y,2500.0,김도현,201906
198,2019-04-13 13:05:00,상품Y,2500.0,김준수,201904
689,2019-05-24 17:03:00,상품Y,2500.0,김지오,201905
1571,2019-05-10 17:54:00,상품Y,2500.0,김태민,201905
833,2019-07-29 11:07:00,상품Y,2500.0,김재윤,201907
743,2019-06-09 04:18:00,상품Y,2500.0,김규민,201906
26,2019-05-16 04:45:00,상품Y,2500.0,김태현,201905
2857,2019-06-13 22:19:00,상품Y,2500.0,김승재,201906
2446,2019-03-30 18:50:00,상품Y,2500.0,김하율,201903
2679,2019-05-04 13:03:00,상품Y,2500.0,김승준,201905
1882,2019-07-31 16:58:00,상품Y,2500.0,김범준,201907
805,2019-07-29 07:17:00,상품Y,2500.0,김민찬,201907
2452,2019-05-01 17:42:00,상품Y,2500.0,김재훈,201905
2889,2019-06-14 10:11:00,상품Y,2500.0,김도영,201906
1732,2019-02-20 05:22:00,상품Y,2500.0,김은혁,201902
2090,2019-06-13 07:18:00,상품Y,2500.0,김민규,201906
2100,2019-02-27 01:24:00,상품Y,2500.0,김준성,201902
1878,2019-01-29 13:58:00,상품Y,2500.0,김하진,201901
2527,2019-05-17 18:15:00,상품Y,2500.0,김민기,201905
2526,2019-05-26 10:26:00,상품Y,2500.0,김재민,201905
2880,2019-04-22 00:36:00,상품Y,2500.0,김동욱,201904
2881,2019-04-30 14:21:00,상품Y,2500.0,김하준,201904
1525,2019-01-24 10:27:00,상품Y,2500.0,김범준,201901
1361,2019-05-28 13:45:00,상품Y,2500.0,김수현,201905
3,2019-02-12 23:40:00,상품Z,2600.0,김재현,201902
